instant_x,dateday,season_x,year_x,month_x,hour,holiday_x,weekday_x,workingday_x,weathercituation_x,temp_x,atemp_x,humidity_x,windspeed_x,unregistered_x,registered_x,count_x,instant_y,season_y,year_y,month_y,holiday_y,weekday_y,workingday_y,weathercituation_y,temp_y,atemp_y,humidity_y,windspeed_y,unregistered_y,registered_y,count_y,season_type,recency,frequency,monetary,R,F,M,RFM_Score
2486,2011-04-18,2,2011,4,11,0,1,1,2,0.54,0.5152,0.52,0.0896,36,87,123,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3552,9474741,4,2,2,422
2487,2011-04-18,2,2011,4,12,0,1,1,2,0.56,0.5303,0.49,0.0896,60,124,184,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3613,9486856,4,2,2,422
2488,2011-04-18,2,2011,4,13,0,1,1,2,0.56,0.5303,0.49,0.1642,41,128,169,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3598,9485672,4,2,2,422
2489,2011-04-18,2,2011,4,14,0,1,1,2,0.58,0.5455,0.49,0.194,49,95,144,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3573,9477720,4,2,2,422
2490,2011-04-18,2,2011,4,15,0,1,1,2,0.6,0.6212,0.43,0.194,64,112,176,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3605,9483752,4,2,2,422
2491,2011-04-18,2,2011,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,40,165,205,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3634,9497865,4,2,2,422
2492,2011-04-18,2,2011,4,17,0,1,1,1,0.58,0.5455,0.49,0.2836,66,362,428,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3857,9618976,4,2,2,422
2493,2011-04-18,2,2011,4,18,0,1,1,1,0.64,0.6212,0.31,0.3582,41,321,362,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3791,9580242,4,2,2,422
2494,2011-04-18,2,2011,4,19,0,1,1,1,0.56,0.5303,0.46,0.2537,42,244,286,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3715,9533824,4,2,2,422
2495,2011-04-18,2,2011,4,20,0,1,1,1,0.6,0.6212,0.33,0.2985,29,136,165,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3594,9486480,4,2,2,422
2496,2011-04-18,2,2011,4,21,0,1,1,1,0.56,0.5303,0.37,0.2836,20,131,151,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3580,9483821,4,2,2,422
2497,2011-04-18,2,2011,4,22,0,1,1,1,0.52,0.5,0.55,0.2836,9,81,90,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3519,9471330,4,2,2,422
2498,2011-04-18,2,2011,4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,11,35,46,108,2,2011,4,0,1,1,1,0.5125,0.503146,0.5425,0.163567,669,2760,3429,Summer,4705,3475,9465650,4,2,2,422
2499,2011-04-19,2,2011,4,0,0,2,1,1,0.5,0.4848,0.55,0.2239,2,23,25,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3229,8955755,4,1,2,412
2500,2011-04-19,2,2011,4,1,0,2,1,1,0.46,0.4545,0.63,0.2239,5,2,7,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3211,8955194,4,1,2,412
2501,2011-04-19,2,2011,4,2,0,2,1,1,0.46,0.4545,0.67,0.2836,8,5,13,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3217,8955245,4,1,2,412
2502,2011-04-19,2,2011,4,3,0,2,1,1,0.48,0.4697,0.63,0.2239,0,3,3,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3207,8955189,4,1,2,412
2503,2011-04-19,2,2011,4,4,0,2,1,1,0.46,0.4545,0.67,0.0896,1,4,5,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3209,8955200,4,1,2,412
2504,2011-04-19,2,2011,4,5,0,2,1,2,0.46,0.4545,0.72,0.194,1,17,18,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3222,8955486,4,1,2,412
2505,2011-04-19,2,2011,4,6,0,2,1,2,0.48,0.4697,0.67,0.0,2,63,65,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3269,8959275,4,1,2,412
2506,2011-04-19,2,2011,4,7,0,2,1,2,0.52,0.5,0.55,0.0,22,166,188,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3392,8986388,4,2,2,422
2507,2011-04-19,2,2011,4,8,0,2,1,2,0.5,0.4848,0.68,0.1343,20,331,351,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3555,9071361,4,2,2,422
2508,2011-04-19,2,2011,4,9,0,2,1,3,0.52,0.5,0.63,0.0896,23,139,162,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3366,8977698,4,2,2,422
2509,2011-04-19,2,2011,4,10,0,2,1,2,0.5,0.4848,0.72,0.2239,15,60,75,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3279,8959680,4,1,2,412
2510,2011-04-19,2,2011,4,11,0,2,1,2,0.54,0.5152,0.68,0.1642,19,53,72,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3276,8958996,4,1,2,412
2511,2011-04-19,2,2011,4,12,0,2,1,2,0.54,0.5152,0.64,0.0896,19,84,103,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3307,8963832,4,1,2,412
2512,2011-04-19,2,2011,4,13,0,2,1,2,0.54,0.5152,0.68,0.2239,26,103,129,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3333,8968467,4,2,2,422
2513,2011-04-19,2,2011,4,14,0,2,1,2,0.54,0.5152,0.64,0.194,19,88,107,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3311,8964596,4,1,2,412
2514,2011-04-19,2,2011,4,15,0,2,1,2,0.54,0.5152,0.65,0.1642,44,83,127,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3331,8965721,4,2,2,422
2515,2011-04-19,2,2011,4,16,0,2,1,1,0.56,0.5303,0.52,0.2985,30,162,192,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3396,8986284,4,2,2,422
2516,2011-04-19,2,2011,4,17,0,2,1,1,0.56,0.5303,0.6,0.1045,39,372,411,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3615,9108072,4,2,2,422
2517,2011-04-19,2,2011,4,18,0,2,1,2,0.54,0.5152,0.64,0.1343,44,377,421,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3625,9113897,4,2,2,422
2518,2011-04-19,2,2011,4,19,0,2,1,2,0.5,0.4848,0.72,0.194,28,248,276,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3480,9023628,4,2,2,422
2519,2011-04-19,2,2011,4,20,0,2,1,2,0.5,0.4848,0.72,0.2239,20,148,168,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3372,8980044,4,2,2,422
2520,2011-04-19,2,2011,4,21,0,2,1,2,0.5,0.4848,0.72,0.1343,8,114,122,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3326,8969088,4,1,2,412
2521,2011-04-19,2,2011,4,22,0,2,1,1,0.48,0.4697,0.77,0.0896,3,109,112,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3316,8967388,4,1,2,412
2522,2011-04-19,2,2011,4,23,0,2,1,1,0.46,0.4545,0.88,0.0896,11,41,52,109,2,2011,4,0,2,1,2,0.505833,0.489258,0.665833,0.157971,409,2795,3204,Summer,4704,3256,8957312,4,1,2,412
2523,2011-04-20,2,2011,4,0,0,3,1,1,0.44,0.4394,0.88,0.1343,4,29,33,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,3977,13138421,4,2,2,422
2524,2011-04-20,2,2011,4,1,0,3,1,1,0.42,0.4242,0.94,0.1642,2,5,7,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,3951,13137499,4,2,2,422
2525,2011-04-20,2,2011,4,2,0,3,1,1,0.42,0.4242,0.94,0.1642,0,2,2,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,3946,13137468,4,2,2,422
2526,2011-04-20,2,2011,4,3,0,3,1,1,0.42,0.4242,0.94,0.0,0,2,2,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,3946,13137468,4,2,2,422
2527,2011-04-20,2,2011,4,4,0,3,1,1,0.4,0.4091,1.0,0.1045,5,4,9,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,3953,13137500,4,2,2,422
2528,2011-04-20,2,2011,4,5,0,3,1,1,0.4,0.4091,0.94,0.194,1,14,15,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,3959,13137674,4,2,2,422
2529,2011-04-20,2,2011,4,6,0,3,1,1,0.42,0.4242,0.94,0.1642,2,62,64,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4008,13141432,4,2,2,422
2530,2011-04-20,2,2011,4,7,0,3,1,1,0.44,0.4394,0.94,0.0,26,211,237,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4181,13187471,4,2,2,422
2531,2011-04-20,2,2011,4,8,0,3,1,1,0.62,0.6061,0.69,0.4627,22,374,396,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4340,13285568,4,2,2,422
2532,2011-04-20,2,2011,4,9,0,3,1,1,0.66,0.6212,0.61,0.2836,27,170,197,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4141,13170954,4,2,2,422
2533,2011-04-20,2,2011,4,10,0,3,1,1,0.62,0.6061,0.69,0.0896,45,86,131,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4075,13148730,4,2,2,422
2534,2011-04-20,2,2011,4,11,0,3,1,1,0.62,0.6061,0.69,0.0896,31,87,118,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4062,13147730,4,2,2,422
2535,2011-04-20,2,2011,4,12,0,3,1,1,0.7,0.6515,0.48,0.3881,28,117,145,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4089,13154429,4,2,2,422
2536,2011-04-20,2,2011,4,13,0,3,1,1,0.7,0.6515,0.48,0.3881,42,135,177,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4121,13161359,4,2,2,422
2537,2011-04-20,2,2011,4,14,0,3,1,1,0.74,0.6515,0.4,0.4627,33,115,148,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4092,13154484,4,2,2,422
2538,2011-04-20,2,2011,4,15,0,3,1,2,0.76,0.6667,0.35,0.3582,32,113,145,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4089,13153849,4,2,2,422
2539,2011-04-20,2,2011,4,16,0,3,1,2,0.76,0.6667,0.35,0.3582,54,201,255,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4199,13188719,4,2,2,422
2540,2011-04-20,2,2011,4,17,0,3,1,2,0.74,0.6515,0.37,0.4179,34,398,432,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4376,13309400,4,2,2,422
2541,2011-04-20,2,2011,4,18,0,3,1,1,0.74,0.6515,0.3,0.3582,56,385,441,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4385,13307249,4,2,2,422
2542,2011-04-20,2,2011,4,19,0,3,1,1,0.7,0.6364,0.32,0.2537,74,309,383,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4327,13255811,4,2,2,422
2543,2011-04-20,2,2011,4,20,0,3,1,1,0.68,0.6212,0.32,0.1045,31,194,225,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4169,13181114,4,2,2,422
2544,2011-04-20,2,2011,4,21,0,3,1,1,0.66,0.6212,0.36,0.2836,38,134,172,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4116,13160512,4,2,2,422
2545,2011-04-20,2,2011,4,22,0,3,1,1,0.62,0.6212,0.41,0.2537,12,105,117,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4061,13149749,4,2,2,422
2546,2011-04-20,2,2011,4,23,0,3,1,1,0.6,0.6212,0.4,0.3284,14,79,93,110,2,2011,4,0,3,1,1,0.595,0.564392,0.614167,0.241925,613,3331,3944,Summer,4703,4037,13144811,4,2,2,422
2547,2011-04-21,2,2011,4,0,0,4,1,1,0.56,0.5303,0.43,0.3582,11,33,44,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4233,14428368,4,2,2,422
2548,2011-04-21,2,2011,4,1,0,4,1,1,0.52,0.5,0.45,0.2239,6,20,26,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4215,14427436,4,2,2,422
2549,2011-04-21,2,2011,4,2,0,4,1,1,0.5,0.4848,0.42,0.3881,3,10,13,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4202,14427046,4,2,2,422
2550,2011-04-21,2,2011,4,3,0,4,1,2,0.46,0.4545,0.51,0.4627,4,3,7,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4196,14426937,4,2,2,422
2551,2011-04-21,2,2011,4,4,0,4,1,2,0.44,0.4394,0.54,0.4478,2,4,6,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4195,14426940,4,2,2,422
2552,2011-04-21,2,2011,4,5,0,4,1,2,0.42,0.4242,0.54,0.5522,0,14,14,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4203,14427112,4,2,2,422
2553,2011-04-21,2,2011,4,6,0,4,1,2,0.4,0.4091,0.58,0.5821,2,73,75,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4264,14432391,4,2,2,422
2554,2011-04-21,2,2011,4,7,0,4,1,2,0.42,0.4242,0.47,0.4627,15,183,198,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4387,14463150,4,2,2,422
2555,2011-04-21,2,2011,4,8,0,4,1,2,0.4,0.4091,0.5,0.4925,19,346,365,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4554,14553206,4,2,2,422
2556,2011-04-21,2,2011,4,9,0,4,1,2,0.42,0.4242,0.47,0.2836,18,178,196,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4385,14461804,4,2,2,422
2557,2011-04-21,2,2011,4,10,0,4,1,1,0.42,0.4242,0.44,0.3582,25,73,98,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4287,14434070,4,2,2,422
2558,2011-04-21,2,2011,4,11,0,4,1,1,0.44,0.4394,0.41,0.2836,34,99,133,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4322,14440083,4,2,2,422
2559,2011-04-21,2,2011,4,12,0,4,1,1,0.46,0.4545,0.38,0.1642,49,150,199,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4388,14456766,4,2,2,422
2560,2011-04-21,2,2011,4,13,0,4,1,1,0.48,0.4697,0.33,0.3284,55,122,177,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4366,14448510,4,2,2,422
2561,2011-04-21,2,2011,4,14,0,4,1,1,0.5,0.4848,0.34,0.3881,68,160,228,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4417,14463396,4,2,2,422
2562,2011-04-21,2,2011,4,15,0,4,1,1,0.52,0.5,0.29,0.4179,69,166,235,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4424,14465926,4,2,2,422
2563,2011-04-21,2,2011,4,16,0,4,1,1,0.52,0.5,0.27,0.3582,66,228,294,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4483,14493948,4,2,2,422
2564,2011-04-21,2,2011,4,17,0,4,1,1,0.5,0.4848,0.29,0.1642,79,402,481,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4670,14620278,4,2,2,422
2565,2011-04-21,2,2011,4,18,0,4,1,1,0.5,0.4848,0.25,0.2836,71,381,452,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4641,14599128,4,2,2,422
2566,2011-04-21,2,2011,4,19,0,4,1,1,0.46,0.4545,0.28,0.2836,52,272,324,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4513,14515044,4,2,2,422
2567,2011-04-21,2,2011,4,20,0,4,1,1,0.44,0.4394,0.3,0.1343,28,176,204,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4393,14462820,4,2,2,422
2568,2011-04-21,2,2011,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,25,159,184,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4373,14456172,4,2,2,422
2569,2011-04-21,2,2011,4,22,0,4,1,1,0.42,0.4242,0.38,0.0896,31,106,137,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4326,14441438,4,2,2,422
2570,2011-04-21,2,2011,4,23,0,4,1,1,0.4,0.4091,0.43,0.1045,13,86,99,111,2,2011,4,0,4,1,1,0.459167,0.453892,0.407083,0.325258,745,3444,4189,Summer,4702,4288,14435430,4,2,2,422
2571,2011-04-22,2,2011,4,0,0,5,1,1,0.36,0.3485,0.62,0.194,3,30,33,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1716,2535588,4,1,1,411
2572,2011-04-22,2,2011,4,1,0,5,1,1,0.36,0.3333,0.53,0.2537,2,22,24,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1707,2535126,4,1,1,411
2573,2011-04-22,2,2011,4,2,0,5,1,1,0.36,0.3333,0.53,0.2985,2,7,9,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1692,2534661,4,1,1,411
2574,2011-04-22,2,2011,4,3,0,5,1,1,0.36,0.3333,0.53,0.2985,0,2,2,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1685,2534602,4,1,1,411
2575,2011-04-22,2,2011,4,4,0,5,1,1,0.34,0.3182,0.53,0.2836,1,2,3,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1686,2534604,4,1,1,411
2576,2011-04-22,2,2011,4,5,0,5,1,1,0.34,0.3182,0.53,0.2239,0,16,16,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1699,2534854,4,1,1,411
2577,2011-04-22,2,2011,4,6,0,5,1,1,0.34,0.3182,0.53,0.2836,2,47,49,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1732,2536901,4,1,1,411
2578,2011-04-22,2,2011,4,7,0,5,1,2,0.34,0.3182,0.53,0.2836,5,175,180,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1863,2566098,4,1,1,411
2579,2011-04-22,2,2011,4,8,0,5,1,2,0.34,0.3182,0.53,0.2537,15,331,346,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,2029,2649124,4,1,1,411
2580,2011-04-22,2,2011,4,9,0,5,1,3,0.34,0.303,0.61,0.2985,17,178,195,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1878,2569308,4,1,1,411
2581,2011-04-22,2,2011,4,10,0,5,1,2,0.36,0.3485,0.62,0.194,32,104,136,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1819,2548742,4,1,1,411
2582,2011-04-22,2,2011,4,11,0,5,1,3,0.34,0.3333,0.66,0.194,23,83,106,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1789,2543396,4,1,1,411
2583,2011-04-22,2,2011,4,12,0,5,1,3,0.34,0.3333,0.76,0.1343,19,61,80,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1763,2539478,4,1,1,411
2584,2011-04-22,2,2011,4,13,0,5,1,3,0.34,0.3333,0.87,0.194,3,37,40,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1723,2536078,4,1,1,411
2585,2011-04-22,2,2011,4,14,0,5,1,3,0.34,0.3182,0.87,0.2537,3,33,36,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1719,2535786,4,1,1,411
2586,2011-04-22,2,2011,4,15,0,5,1,3,0.34,0.3333,0.87,0.194,13,62,75,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1758,2539248,4,1,1,411
2587,2011-04-22,2,2011,4,16,0,5,1,3,0.34,0.3333,0.87,0.1343,4,58,62,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1745,2538194,4,1,1,411
2588,2011-04-22,2,2011,4,17,0,5,1,3,0.32,0.303,0.93,0.2239,6,63,69,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1752,2538945,4,1,1,411
2589,2011-04-22,2,2011,4,18,0,5,1,3,0.32,0.303,0.93,0.2239,4,47,51,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1734,2536995,4,1,1,411
2590,2011-04-22,2,2011,4,19,0,5,1,3,0.32,0.303,0.93,0.2239,7,48,55,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1738,2537238,4,1,1,411
2591,2011-04-22,2,2011,4,20,0,5,1,3,0.32,0.303,0.87,0.2239,8,39,47,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1730,2536431,4,1,1,411
2592,2011-04-22,2,2011,4,21,0,5,1,3,0.3,0.303,0.93,0.1642,5,23,28,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1711,2535242,4,1,1,411
2593,2011-04-22,2,2011,4,22,0,5,1,3,0.3,0.303,1.0,0.1343,3,21,24,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1707,2535102,4,1,1,411
2594,2011-04-22,2,2011,4,23,0,5,1,3,0.32,0.3333,0.93,0.1045,0,17,17,112,2,2011,4,0,5,1,2,0.336667,0.321954,0.729583,0.219521,177,1506,1683,Summer,4701,1700,2534887,4,1,1,411
2595,2011-04-23,2,2011,4,0,0,6,0,2,0.32,0.3182,1.0,0.194,0,18,18,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4054,10388988,4,2,2,422
2596,2011-04-23,2,2011,4,1,0,6,0,2,0.32,0.3182,1.0,0.194,5,11,16,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4052,10388840,4,2,2,422
2597,2011-04-23,2,2011,4,2,0,6,0,3,0.32,0.3333,1.0,0.1343,3,14,17,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4053,10388902,4,2,2,422
2598,2011-04-23,2,2011,4,3,0,6,0,3,0.32,0.3333,1.0,0.0896,0,4,4,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4040,10388680,4,2,2,422
2599,2011-04-23,2,2011,4,4,0,6,0,3,0.34,0.3636,1.0,0.0,2,3,5,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4041,10388679,4,2,2,422
2600,2011-04-23,2,2011,4,5,0,6,0,3,0.34,0.3636,1.0,0.0,1,6,7,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4043,10388706,4,2,2,422
2601,2011-04-23,2,2011,4,6,0,6,0,2,0.34,0.3333,1.0,0.1642,0,11,11,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4047,10388785,4,2,2,422
2602,2011-04-23,2,2011,4,7,0,6,0,3,0.34,0.3333,1.0,0.1642,2,17,19,113,2,2011,4,0,6,0,2,0.46,0.450121,0.887917,0.230725,1462,2574,4036,Summer,4700,4055,10388987,4,2,2,422
